date,platform,audience,campaign_id,ad_group_id,ad_group_name,placement_name,creative_id,creative_name,creative_format,clicks,impressions,spend,conversions,ctr,cpc,cpm,roas,canonical_campaign,campaign_name
2024-06-15,Dv360,High-Income Households,DV360_CAMP_098,DV360_GRP_015,Dv360 Group 3,Dv360 Placement 1,CRT_0119,Creative Variant 67,HTML5,0,1,1366.54,0,0.0301,41824.03,1200000.0,3.67,DV360_2024,FreshNest Pantry Staples
2024-06-15,Cm360,Content Consumers,CM360_CAMP_079,CM360_GRP_002,Cm360 Group 1,Cm360 Placement 27,CRT_0097,Creative Variant 154,CAROUSEL,0,2,1562.0,0,0.0225,35726.08,700000.0,3.92,CM360_2024,FreshNest Pantry Staples
2024-06-16,Meta,Busy Professionals,META_CAMP_030,META_GRP_014,Meta Group 2,Meta Placement 21,CRT_0096,Creative Variant 126,HTML5,0,1,1025.58,0,0.0295,28439.43,800000.0,2.43,META_2024,FreshNest Summer Grilling
2024-06-16,Dv360,High-Income Households,DV360_CAMP_031,DV360_GRP_013,Dv360 Group 17,Dv360 Placement 12,CRT_0138,Creative Variant 5,HTML5,0,1,1920.52,0,0.0253,49722.5,1200000.0,3.82,DV360_2024,FreshNest Summer Grilling
2024-06-16,Amazon,Product Researchers,AMAZON_CAMP_035,AMAZON_GRP_010,Amazon Group 1,Amazon Placement 39,CRT_0100,Creative Variant 11,CAROUSEL,0,1,3291.64,0,0.0546,37887.41,1800000.0,3.35,AMAZON_2024,FreshNest Summer Grilling
2024-06-16,Meta,Busy Professionals,META_CAMP_050,META_GRP_020,Meta Group 11,Meta Placement 43,CRT_0158,Creative Variant 124,VIDEO,0,0,0,0,0.029,0.8,0,3.34,META_2024,FreshNest Back to School
2024-06-16,Dv360,Tech-Savvy Consumers,DV360_CAMP_083,DV360_GRP_020,Dv360 Group 9,Dv360 Placement 32,CRT_0024,Creative Variant 189,HTML5,0,3,4582.2,0,0.0011,1200000.0,1200000.0,3.74,DV360_2024,FreshNest Back to School
2024-06-16,Cm360,Content Consumers,CM360_CAMP_091,CM360_GRP_020,Cm360 Group 2,Cm360 Placement 1,CRT_0112,Creative Variant 125,STATIC,0,2,1819.43,0,0.037,18934.66,700000.0,4.07,CM360_2024,FreshNest Back to School
2024-06-16,Sa360,Search Users,SA360_CAMP_085,SA360_GRP_008,Sa360 Group 7,Sa360 Placement 43,CRT_0054,Creative Variant 57,VIDEO,0,2,3394.54,0,0.0259,52080.14,1500000.0,3.83,SA360_2024,FreshNest Back to School
2024-06-16,Meta,Parents 25-45,META_CAMP_028,META_GRP_007,Meta Group 17,Meta Placement 7,CRT_0062,Creative Variant 194,STATIC,0,1,1336.0,0,0.0524,15267.49,800000.0,0.96,META_2024,FreshNest Holiday Recipes
2024-06-16,Amazon,Review Readers,AMAZON_CAMP_048,AMAZON_GRP_012,Amazon Group 16,Amazon Placement 9,CRT_0113,Creative Variant 126,STATIC,0,0,1712.62,0,0.0358,50234.79,1800000.0,3.6,AMAZON_2024,FreshNest Holiday Recipes
2024-06-16,Tradedesk,Lookalike Segments,TRADEDESK_CAMP_081,TRADEDESK_GRP_004,Tradedesk Group 7,Tradedesk Placement 26,CRT_0183,Creative Variant 200,STATIC,0,2,1561.6,0,0.0781,7679.25,600000.0,1.88,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-16,Meta,Home Cooks,META_CAMP_043,META_GRP_011,Meta Group 6,Meta Placement 14,CRT_0141,Creative Variant 18,CAROUSEL,0,3,2795.62,0,0.0207,44405.44,800000.0,2.41,META_2024,FreshNest Pantry Staples
2024-06-16,Dv360,Urban Professionals,DV360_CAMP_095,DV360_GRP_004,Dv360 Group 3,Dv360 Placement 31,CRT_0047,Creative Variant 76,STATIC,0,1,2145.92,0,0.0356,33695.03,1200000.0,4.66,DV360_2024,FreshNest Pantry Staples
2024-06-16,Cm360,Social Media Active,CM360_CAMP_038,CM360_GRP_004,Cm360 Group 5,Cm360 Placement 27,CRT_0013,Creative Variant 17,CAROUSEL,0,2,1568.47,0,0.0221,36444.88,700000.0,2.18,CM360_2024,FreshNest Pantry Staples
2024-06-17,Meta,Home Cooks,META_CAMP_032,META_GRP_004,Meta Group 20,Meta Placement 44,CRT_0046,Creative Variant 174,HTML5,0,3,2862.38,0,0.0256,32789.1,800000.0,3.17,META_2024,FreshNest Summer Grilling
2024-06-17,Dv360,Tech-Savvy Consumers,DV360_CAMP_019,DV360_GRP_015,Dv360 Group 13,Dv360 Placement 20,CRT_0107,Creative Variant 85,CAROUSEL,0,1,1394.59,0,0.0461,29906.92,1200000.0,2.14,DV360_2024,FreshNest Summer Grilling
2024-06-17,Amazon,Deal Hunters,AMAZON_CAMP_044,AMAZON_GRP_002,Amazon Group 7,Amazon Placement 45,CRT_0183,Creative Variant 150,STATIC,0,0,1568.76,0,0.0338,53313.23,1800000.0,3.53,AMAZON_2024,FreshNest Summer Grilling
2024-06-17,Meta,Food Enthusiasts,META_CAMP_061,META_GRP_012,Meta Group 9,Meta Placement 5,CRT_0089,Creative Variant 16,VIDEO,0,3,2548.09,0,0.0499,14422.88,800000.0,3.6,META_2024,FreshNest Back to School
2024-06-17,Dv360,Tech-Savvy Consumers,DV360_CAMP_097,DV360_GRP_014,Dv360 Group 12,Dv360 Placement 39,CRT_0194,Creative Variant 3,CAROUSEL,0,2,2451.36,0,0.052,26542.55,1200000.0,4.6,DV360_2024,FreshNest Back to School
2024-06-17,Cm360,Influencer Followers,CM360_CAMP_084,CM360_GRP_017,Cm360 Group 20,Cm360 Placement 43,CRT_0100,Creative Variant 187,HTML5,0,4,2836.34,0,0.0392,18750.04,700000.0,3.06,CM360_2024,FreshNest Back to School
2024-06-17,Sa360,Search Users,SA360_CAMP_095,SA360_GRP_011,Sa360 Group 10,Sa360 Placement 27,CRT_0140,Creative Variant 9,STATIC,0,4,6542.18,0,0.0492,30467.0,1500000.0,4.97,SA360_2024,FreshNest Back to School
2024-06-17,Meta,Budget Shoppers,META_CAMP_056,META_GRP_007,Meta Group 18,Meta Placement 6,CRT_0155,Creative Variant 173,CAROUSEL,0,1,1261.45,0,0.0481,19133.5,800000.0,1.99,META_2024,FreshNest Holiday Recipes
2024-06-17,Amazon,Cross-Category Buyers,AMAZON_CAMP_050,AMAZON_GRP_001,Amazon Group 20,Amazon Placement 32,CRT_0180,Creative Variant 68,VIDEO,0,0,1242.43,0,0.0509,31808.3,1800000.0,4.67,AMAZON_2024,FreshNest Holiday Recipes
2024-06-17,Tradedesk,Cross-Device Users,TRADEDESK_CAMP_098,TRADEDESK_GRP_014,Tradedesk Group 17,Tradedesk Placement 27,CRT_0109,Creative Variant 178,CAROUSEL,0,1,681.02,0,0.0536,12872.4,600000.0,2.61,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-17,Meta,Home Cooks,META_CAMP_050,META_GRP_019,Meta Group 13,Meta Placement 26,CRT_0020,Creative Variant 61,HTML5,0,2,2256.1,0,0.0569,14750.38,800000.0,3.1,META_2024,FreshNest Pantry Staples
2024-06-17,Dv360,Tech-Savvy Consumers,DV360_CAMP_097,DV360_GRP_010,Dv360 Group 17,Dv360 Placement 20,CRT_0182,Creative Variant 111,CAROUSEL,0,1,1509.81,0,0.0142,96919.85,1200000.0,1.52,DV360_2024,FreshNest Pantry Staples
2024-06-17,Cm360,Engagement Seekers,CM360_CAMP_088,CM360_GRP_019,Cm360 Group 8,Cm360 Placement 13,CRT_0031,Creative Variant 26,VIDEO,0,1,1003.22,0,0.0216,29115.17,700000.0,2.86,CM360_2024,FreshNest Pantry Staples
2024-06-18,Meta,Budget Shoppers,META_CAMP_037,META_GRP_014,Meta Group 4,Meta Placement 30,CRT_0079,Creative Variant 64,VIDEO,0,4,3479.22,0,0.0333,21623.15,800000.0,2.66,META_2024,FreshNest Summer Grilling
2024-06-18,Dv360,Urban Professionals,DV360_CAMP_093,DV360_GRP_009,Dv360 Group 4,Dv360 Placement 41,CRT_0042,Creative Variant 155,CAROUSEL,0,1,1440.01,0,0.0533,25907.32,1200000.0,2.84,DV360_2024,FreshNest Summer Grilling
2024-06-18,Amazon,Review Readers,AMAZON_CAMP_094,AMAZON_GRP_010,Amazon Group 20,Amazon Placement 48,CRT_0007,Creative Variant 23,STATIC,0,1,1807.42,0,0.0288,62540.72,1800000.0,4.16,AMAZON_2024,FreshNest Summer Grilling
2024-06-18,Meta,Recipe Seekers,META_CAMP_012,META_GRP_015,Meta Group 2,Meta Placement 42,CRT_0192,Creative Variant 123,VIDEO,0,6,4882.57,0,0.0363,19821.23,800000.0,3.21,META_2024,FreshNest Back to School
2024-06-18,Dv360,High-Income Households,DV360_CAMP_031,DV360_GRP_001,Dv360 Group 14,Dv360 Placement 16,CRT_0103,Creative Variant 122,CAROUSEL,0,2,3562.11,0,0.0011,1200000.0,1200000.0,2.74,DV360_2024,FreshNest Back to School
2024-06-18,Cm360,Trend Setters,CM360_CAMP_028,CM360_GRP_015,Cm360 Group 12,Cm360 Placement 43,CRT_0078,Creative Variant 78,CAROUSEL,0,6,4239.81,0,0.0496,16226.74,700000.0,3.39,CM360_2024,FreshNest Back to School
2024-06-18,Sa360,Search Users,SA360_CAMP_051,SA360_GRP_003,Sa360 Group 4,Sa360 Placement 38,CRT_0185,Creative Variant 63,CAROUSEL,0,3,5056.33,0,0.0484,35650.83,1500000.0,3.06,SA360_2024,FreshNest Back to School
2024-06-18,Meta,Parents 25-45,META_CAMP_097,META_GRP_018,Meta Group 12,Meta Placement 14,CRT_0161,Creative Variant 126,VIDEO,0,1,930.23,0,0.0479,15026.25,800000.0,1.46,META_2024,FreshNest Holiday Recipes
2024-06-18,Amazon,Deal Hunters,AMAZON_CAMP_099,AMAZON_GRP_004,Amazon Group 11,Amazon Placement 29,CRT_0144,Creative Variant 27,CAROUSEL,0,0,1149.66,0,0.0273,75748.42,1800000.0,1.97,AMAZON_2024,FreshNest Holiday Recipes
2024-06-18,Tradedesk,Retargeting Audience,TRADEDESK_CAMP_064,TRADEDESK_GRP_007,Tradedesk Group 19,Tradedesk Placement 28,CRT_0068,Creative Variant 65,VIDEO,0,0,335.0,0,0.0009,600000.0,600000.0,2.66,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-18,Meta,Budget Shoppers,META_CAMP_036,META_GRP_001,Meta Group 12,Meta Placement 23,CRT_0021,Creative Variant 64,CAROUSEL,0,1,1098.02,0,0.045,20436.23,800000.0,1.91,META_2024,FreshNest Pantry Staples
2024-06-18,Dv360,High-Income Households,DV360_CAMP_076,DV360_GRP_002,Dv360 Group 11,Dv360 Placement 13,CRT_0147,Creative Variant 47,VIDEO,0,0,945.19,0,0.0208,52032.16,1200000.0,2.41,DV360_2024,FreshNest Pantry Staples
2024-06-18,Cm360,Content Consumers,CM360_CAMP_080,CM360_GRP_002,Cm360 Group 5,Cm360 Placement 27,CRT_0159,Creative Variant 93,HTML5,0,2,1469.54,0,0.0542,13566.44,700000.0,2.59,CM360_2024,FreshNest Pantry Staples
2024-06-19,Meta,Family Planners,META_CAMP_090,META_GRP_019,Meta Group 11,Meta Placement 16,CRT_0031,Creative Variant 7,VIDEO,0,1,1119.35,0,0.0422,17075.5,800000.0,2.01,META_2024,FreshNest Summer Grilling
2024-06-19,Dv360,Tech-Savvy Consumers,DV360_CAMP_066,DV360_GRP_007,Dv360 Group 18,Dv360 Placement 41,CRT_0124,Creative Variant 86,CAROUSEL,0,1,1909.18,0,0.0214,64626.95,1200000.0,3.4,DV360_2024,FreshNest Summer Grilling
2024-06-19,Amazon,Cross-Category Buyers,AMAZON_CAMP_085,AMAZON_GRP_002,Amazon Group 3,Amazon Placement 20,CRT_0119,Creative Variant 73,VIDEO,0,1,3376.51,0,0.0293,55301.83,1800000.0,2.97,AMAZON_2024,FreshNest Summer Grilling
2024-06-19,Meta,Budget Shoppers,META_CAMP_089,META_GRP_016,Meta Group 17,Meta Placement 27,CRT_0002,Creative Variant 165,STATIC,0,6,5593.32,0,0.0692,11559.39,800000.0,3.91,META_2024,FreshNest Back to School
2024-06-19,Dv360,Tech-Savvy Consumers,DV360_CAMP_018,DV360_GRP_020,Dv360 Group 16,Dv360 Placement 22,CRT_0062,Creative Variant 108,STATIC,0,4,5292.15,0,0.0074,163043.55,1200000.0,6.32,DV360_2024,FreshNest Back to School
2024-06-19,Cm360,Social Media Active,CM360_CAMP_065,CM360_GRP_017,Cm360 Group 6,Cm360 Placement 18,CRT_0030,Creative Variant 10,VIDEO,0,4,3096.8,0,0.0655,9617.95,700000.0,2.65,CM360_2024,FreshNest Back to School
2024-06-19,Sa360,Search Users,SA360_CAMP_060,SA360_GRP_004,Sa360 Group 9,Sa360 Placement 41,CRT_0072,Creative Variant 186,CAROUSEL,0,1,2686.25,0,0.0441,39072.02,1500000.0,4.28,SA360_2024,FreshNest Back to School
2024-06-19,Meta,Food Enthusiasts,META_CAMP_053,META_GRP_008,Meta Group 2,Meta Placement 14,CRT_0096,Creative Variant 152,HTML5,0,1,1055.42,0,0.0636,13199.84,800000.0,2.49,META_2024,FreshNest Holiday Recipes
2024-06-19,Amazon,Frequent Shoppers,AMAZON_CAMP_043,AMAZON_GRP_012,Amazon Group 15,Amazon Placement 12,CRT_0067,Creative Variant 3,STATIC,0,0,892.03,0,0.0531,33922.91,1800000.0,2.75,AMAZON_2024,FreshNest Holiday Recipes
2024-06-19,Tradedesk,Cross-Device Users,TRADEDESK_CAMP_086,TRADEDESK_GRP_020,Tradedesk Group 1,Tradedesk Placement 13,CRT_0122,Creative Variant 127,VIDEO,0,1,782.16,0,0.081,6662.57,600000.0,2.31,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-19,Meta,Busy Professionals,META_CAMP_037,META_GRP_003,Meta Group 6,Meta Placement 12,CRT_0055,Creative Variant 89,STATIC,0,2,1819.66,0,0.0331,24173.03,800000.0,2.66,META_2024,FreshNest Pantry Staples
2024-06-19,Dv360,High-Income Households,DV360_CAMP_080,DV360_GRP_001,Dv360 Group 11,Dv360 Placement 50,CRT_0033,Creative Variant 117,HTML5,0,1,1329.45,0,0.0433,29075.12,1200000.0,4.03,DV360_2024,FreshNest Pantry Staples
2024-06-19,Cm360,Trend Setters,CM360_CAMP_030,CM360_GRP_006,Cm360 Group 11,Cm360 Placement 31,CRT_0070,Creative Variant 137,HTML5,0,3,2540.11,0,0.0221,33283.6,700000.0,4.5,CM360_2024,FreshNest Pantry Staples
2024-06-20,Meta,Parents 25-45,META_CAMP_012,META_GRP_007,Meta Group 10,Meta Placement 24,CRT_0118,Creative Variant 47,CAROUSEL,0,2,2325.62,0,0.0693,13271.9,800000.0,2.43,META_2024,FreshNest Summer Grilling
2024-06-20,Dv360,Convenience Buyers,DV360_CAMP_065,DV360_GRP_011,Dv360 Group 7,Dv360 Placement 37,CRT_0057,Creative Variant 189,HTML5,0,1,1957.28,0,0.044,28635.71,1200000.0,3.77,DV360_2024,FreshNest Summer Grilling
2024-06-20,Amazon,Deal Hunters,AMAZON_CAMP_080,AMAZON_GRP_020,Amazon Group 8,Amazon Placement 11,CRT_0101,Creative Variant 81,VIDEO,0,1,2096.23,0,0.0248,65399.25,1800000.0,5.08,AMAZON_2024,FreshNest Summer Grilling
2024-06-20,Meta,Food Enthusiasts,META_CAMP_061,META_GRP_020,Meta Group 1,Meta Placement 11,CRT_0023,Creative Variant 161,VIDEO,0,1,1295.12,0,0.061,11800.8,800000.0,7.27,META_2024,FreshNest Back to School
2024-06-20,Dv360,Premium Shoppers,DV360_CAMP_036,DV360_GRP_019,Dv360 Group 16,Dv360 Placement 26,CRT_0069,Creative Variant 31,STATIC,0,0,1111.48,0,0.0146,82302.09,1200000.0,6.35,DV360_2024,FreshNest Back to School
2024-06-20,Cm360,Influencer Followers,CM360_CAMP_012,CM360_GRP_006,Cm360 Group 9,Cm360 Placement 11,CRT_0029,Creative Variant 68,STATIC,0,6,4347.17,0,0.0673,10399.34,700000.0,6.73,CM360_2024,FreshNest Back to School
2024-06-20,Sa360,Search Users,SA360_CAMP_023,SA360_GRP_014,Sa360 Group 11,Sa360 Placement 33,CRT_0122,Creative Variant 194,STATIC,0,0,0,0,0.026,1.5,0,6.18,SA360_2024,FreshNest Back to School
2024-06-20,Meta,Recipe Seekers,META_CAMP_046,META_GRP_014,Meta Group 3,Meta Placement 10,CRT_0183,Creative Variant 180,STATIC,0,1,1218.29,0,0.033,24249.61,800000.0,2.1,META_2024,FreshNest Holiday Recipes
2024-06-20,Amazon,Deal Hunters,AMAZON_CAMP_072,AMAZON_GRP_012,Amazon Group 15,Amazon Placement 13,CRT_0117,Creative Variant 62,STATIC,0,1,2171.57,0,0.0222,81254.05,1800000.0,2.61,AMAZON_2024,FreshNest Holiday Recipes
2024-06-20,Tradedesk,Retargeting Audience,TRADEDESK_CAMP_090,TRADEDESK_GRP_019,Tradedesk Group 11,Tradedesk Placement 8,CRT_0076,Creative Variant 88,HTML5,0,2,1601.47,0,0.082,7682.31,600000.0,2.39,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-20,Meta,Health Conscious,META_CAMP_078,META_GRP_010,Meta Group 17,Meta Placement 34,CRT_0069,Creative Variant 45,HTML5,0,1,814.17,0,0.033,25449.73,800000.0,2.76,META_2024,FreshNest Pantry Staples
2024-06-20,Dv360,Quality Seekers,DV360_CAMP_052,DV360_GRP_015,Dv360 Group 14,Dv360 Placement 41,CRT_0085,Creative Variant 25,STATIC,0,1,1287.05,0,0.0415,28897.67,1200000.0,1.32,DV360_2024,FreshNest Pantry Staples
2024-06-20,Cm360,Influencer Followers,CM360_CAMP_057,CM360_GRP_003,Cm360 Group 16,Cm360 Placement 46,CRT_0005,Creative Variant 57,STATIC,0,1,1118.63,0,0.006,116807.86,700000.0,1.69,CM360_2024,FreshNest Pantry Staples
2024-06-21,Meta,Family Planners,META_CAMP_096,META_GRP_005,Meta Group 13,Meta Placement 15,CRT_0080,Creative Variant 115,CAROUSEL,0,2,1909.93,0,0.0242,38004.04,800000.0,3.59,META_2024,FreshNest Summer Grilling
2024-06-21,Dv360,Premium Shoppers,DV360_CAMP_032,DV360_GRP_009,Dv360 Group 19,Dv360 Placement 47,CRT_0101,Creative Variant 20,HTML5,0,0,1018.16,0,0.0414,30420.74,1200000.0,3.69,DV360_2024,FreshNest Summer Grilling
2024-06-21,Amazon,Product Researchers,AMAZON_CAMP_062,AMAZON_GRP_008,Amazon Group 5,Amazon Placement 23,CRT_0168,Creative Variant 35,VIDEO,0,1,2185.99,0,0.0471,34367.72,1800000.0,3.03,AMAZON_2024,FreshNest Summer Grilling
2024-06-21,Meta,Recipe Seekers,META_CAMP_046,META_GRP_009,Meta Group 11,Meta Placement 5,CRT_0198,Creative Variant 51,STATIC,0,4,3798.07,0,0.0045,177988.11,800000.0,3.08,META_2024,FreshNest Back to School
2024-06-21,Dv360,Tech-Savvy Consumers,DV360_CAMP_077,DV360_GRP_014,Dv360 Group 2,Dv360 Placement 4,CRT_0080,Creative Variant 178,HTML5,0,1,1299.18,0,0.0248,50757.56,1200000.0,3.16,DV360_2024,FreshNest Back to School
2024-06-21,Cm360,Content Consumers,CM360_CAMP_060,CM360_GRP_017,Cm360 Group 14,Cm360 Placement 5,CRT_0091,Creative Variant 176,STATIC,0,0,145.94,0,0.0611,11455.1,700000.0,2.56,CM360_2024,FreshNest Back to School
2024-06-21,Sa360,Search Users,SA360_CAMP_099,SA360_GRP_009,Sa360 Group 16,Sa360 Placement 50,CRT_0088,Creative Variant 131,VIDEO,0,1,1955.11,0,0.0225,60014.0,1500000.0,3.97,SA360_2024,FreshNest Back to School
2024-06-21,Meta,Food Enthusiasts,META_CAMP_030,META_GRP_003,Meta Group 13,Meta Placement 37,CRT_0138,Creative Variant 113,STATIC,0,1,1249.9,0,0.0119,67305.59,800000.0,4.26,META_2024,FreshNest Holiday Recipes
2024-06-21,Amazon,Prime Members,AMAZON_CAMP_039,AMAZON_GRP_008,Amazon Group 3,Amazon Placement 18,CRT_0094,Creative Variant 93,STATIC,0,0,1454.35,0,0.0353,50919.38,1800000.0,3.79,AMAZON_2024,FreshNest Holiday Recipes
2024-06-21,Tradedesk,Retargeting Audience,TRADEDESK_CAMP_014,TRADEDESK_GRP_012,Tradedesk Group 20,Tradedesk Placement 50,CRT_0050,Creative Variant 76,VIDEO,0,0,0,0,0.0617,0.6,0,2.58,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-21,Meta,Family Planners,META_CAMP_094,META_GRP_003,Meta Group 20,Meta Placement 3,CRT_0050,Creative Variant 75,STATIC,0,3,2695.81,0,0.0746,10723.3,800000.0,3.55,META_2024,FreshNest Pantry Staples
2024-06-21,Dv360,Urban Professionals,DV360_CAMP_096,DV360_GRP_002,Dv360 Group 7,Dv360 Placement 38,CRT_0165,Creative Variant 18,HTML5,0,2,3109.9,0,0.007,179503.03,1200000.0,4.64,DV360_2024,FreshNest Pantry Staples
2024-06-21,Cm360,Content Consumers,CM360_CAMP_076,CM360_GRP_009,Cm360 Group 3,Cm360 Placement 47,CRT_0091,Creative Variant 167,VIDEO,0,1,756.11,0,0.0349,18036.17,700000.0,2.49,CM360_2024,FreshNest Pantry Staples
2024-06-22,Meta,Food Enthusiasts,META_CAMP_023,META_GRP_010,Meta Group 5,Meta Placement 34,CRT_0025,Creative Variant 54,CAROUSEL,0,2,1961.41,0,0.0424,21689.58,800000.0,1.57,META_2024,FreshNest Summer Grilling
2024-06-22,Dv360,Premium Shoppers,DV360_CAMP_037,DV360_GRP_020,Dv360 Group 14,Dv360 Placement 33,CRT_0137,Creative Variant 109,HTML5,0,1,1819.46,0,0.0388,32466.37,1200000.0,1.9,DV360_2024,FreshNest Summer Grilling
2024-06-22,Amazon,One-Click Shoppers,AMAZON_CAMP_054,AMAZON_GRP_005,Amazon Group 9,Amazon Placement 5,CRT_0183,Creative Variant 200,HTML5,0,0,1269.52,0,0.037,51021.04,1800000.0,2.33,AMAZON_2024,FreshNest Summer Grilling
2024-06-22,Meta,Food Enthusiasts,META_CAMP_030,META_GRP_006,Meta Group 13,Meta Placement 6,CRT_0136,Creative Variant 142,HTML5,0,0,501.31,0,0.0229,36603.4,800000.0,3.84,META_2024,FreshNest Back to School
2024-06-22,Dv360,Premium Shoppers,DV360_CAMP_090,DV360_GRP_007,Dv360 Group 12,Dv360 Placement 11,CRT_0044,Creative Variant 100,STATIC,0,4,5761.9,0,0.028,42912.23,1200000.0,5.61,DV360_2024,FreshNest Back to School
2024-06-22,Cm360,Trend Setters,CM360_CAMP_067,CM360_GRP_017,Cm360 Group 3,Cm360 Placement 26,CRT_0200,Creative Variant 153,VIDEO,0,7,5004.85,0,0.0442,14268.61,700000.0,2.45,CM360_2024,FreshNest Back to School
2024-06-22,Sa360,Search Users,SA360_CAMP_039,SA360_GRP_004,Sa360 Group 13,Sa360 Placement 15,CRT_0117,Creative Variant 50,HTML5,0,2,3916.0,0,0.0473,33266.73,1500000.0,3.73,SA360_2024,FreshNest Back to School
2024-06-22,Meta,Budget Shoppers,META_CAMP_065,META_GRP_013,Meta Group 2,Meta Placement 3,CRT_0055,Creative Variant 43,CAROUSEL,0,0,0,0,0.0537,0.8,0,2.97,META_2024,FreshNest Holiday Recipes
2024-06-22,Amazon,Deal Hunters,AMAZON_CAMP_056,AMAZON_GRP_006,Amazon Group 2,Amazon Placement 1,CRT_0010,Creative Variant 40,HTML5,0,0,1244.36,0,0.0316,59759.18,1800000.0,4.1,AMAZON_2024,FreshNest Holiday Recipes
2024-06-22,Tradedesk,Behavioral Targets,TRADEDESK_CAMP_075,TRADEDESK_GRP_011,Tradedesk Group 6,Tradedesk Placement 47,CRT_0149,Creative Variant 158,VIDEO,0,1,1051.5,0,0.0406,13289.9,600000.0,3.69,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-22,Meta,Home Cooks,META_CAMP_099,META_GRP_006,Meta Group 12,Meta Placement 29,CRT_0027,Creative Variant 51,VIDEO,0,1,1124.83,0,0.0278,25897.95,800000.0,4.39,META_2024,FreshNest Pantry Staples
2024-06-22,Dv360,Quality Seekers,DV360_CAMP_025,DV360_GRP_010,Dv360 Group 17,Dv360 Placement 42,CRT_0125,Creative Variant 140,STATIC,0,2,2645.37,0,0.0576,20828.97,1200000.0,4.37,DV360_2024,FreshNest Pantry Staples
2024-06-22,Cm360,Engagement Seekers,CM360_CAMP_046,CM360_GRP_011,Cm360 Group 14,Cm360 Placement 22,CRT_0141,Creative Variant 132,CAROUSEL,0,0,538.74,0,0.0288,27904.32,700000.0,2.99,CM360_2024,FreshNest Pantry Staples
2024-06-23,Meta,Recipe Seekers,META_CAMP_082,META_GRP_016,Meta Group 11,Meta Placement 22,CRT_0182,Creative Variant 149,VIDEO,0,3,2756.16,0,0.0072,100264.57,800000.0,3.63,META_2024,FreshNest Summer Grilling
2024-06-23,Dv360,Quality Seekers,DV360_CAMP_020,DV360_GRP_006,Dv360 Group 8,Dv360 Placement 16,CRT_0071,Creative Variant 100,CAROUSEL,0,0,534.19,0,0.0018,765536.04,1200000.0,2.44,DV360_2024,FreshNest Summer Grilling
2024-06-23,Amazon,One-Click Shoppers,AMAZON_CAMP_099,AMAZON_GRP_005,Amazon Group 7,Amazon Placement 21,CRT_0042,Creative Variant 133,CAROUSEL,0,1,2736.91,0,0.0507,40862.92,1800000.0,4.23,AMAZON_2024,FreshNest Summer Grilling
2024-06-23,Meta,Budget Shoppers,META_CAMP_012,META_GRP_008,Meta Group 7,Meta Placement 11,CRT_0005,Creative Variant 86,CAROUSEL,0,1,1507.05,0,0.0452,20355.81,800000.0,3.98,META_2024,FreshNest Back to School
2024-06-23,Dv360,Urban Professionals,DV360_CAMP_018,DV360_GRP_016,Dv360 Group 15,Dv360 Placement 32,CRT_0167,Creative Variant 106,VIDEO,0,2,3029.43,0,0.0307,35222.66,1200000.0,4.32,DV360_2024,FreshNest Back to School
