date,platform,audience,campaign_id,ad_group_id,ad_group_name,placement_name,creative_id,creative_name,creative_format,clicks,impressions,spend,conversions,ctr,cpc,cpm,roas,canonical_campaign,campaign_name
2024-06-23,Cm360,Social Media Active,CM360_CAMP_088,CM360_GRP_003,Cm360 Group 9,Cm360 Placement 42,CRT_0157,Creative Variant 158,VIDEO,0,6,4678.61,0,0.0634,9929.81,700000.0,5.95,CM360_2024,FreshNest Back to School
2024-06-23,Sa360,Search Users,SA360_CAMP_025,SA360_GRP_004,Sa360 Group 8,Sa360 Placement 10,CRT_0199,Creative Variant 98,HTML5,0,1,2542.54,0,0.022,71686.02,1500000.0,2.79,SA360_2024,FreshNest Back to School
2024-06-23,Meta,Home Cooks,META_CAMP_027,META_GRP_016,Meta Group 15,Meta Placement 35,CRT_0013,Creative Variant 11,HTML5,0,1,1274.2,0,0.0061,138188.75,800000.0,1.14,META_2024,FreshNest Holiday Recipes
2024-06-23,Amazon,Review Readers,AMAZON_CAMP_070,AMAZON_GRP_008,Amazon Group 2,Amazon Placement 2,CRT_0055,Creative Variant 37,HTML5,0,0,619.32,0,0.0352,53765.84,1800000.0,2.69,AMAZON_2024,FreshNest Holiday Recipes
2024-06-23,Tradedesk,Data-Driven Consumers,TRADEDESK_CAMP_012,TRADEDESK_GRP_007,Tradedesk Group 18,Tradedesk Placement 47,CRT_0038,Creative Variant 75,HTML5,0,1,886.16,0,0.0368,17135.03,600000.0,2.73,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-23,Meta,Family Planners,META_CAMP_021,META_GRP_009,Meta Group 4,Meta Placement 4,CRT_0027,Creative Variant 181,VIDEO,0,2,1710.46,0,0.0157,45896.06,800000.0,2.87,META_2024,FreshNest Pantry Staples
2024-06-23,Dv360,Tech-Savvy Consumers,DV360_CAMP_078,DV360_GRP_008,Dv360 Group 20,Dv360 Placement 11,CRT_0111,Creative Variant 24,CAROUSEL,0,1,2284.57,0,0.0219,63016.95,1200000.0,3.25,DV360_2024,FreshNest Pantry Staples
2024-06-23,Cm360,Engagement Seekers,CM360_CAMP_010,CM360_GRP_015,Cm360 Group 2,Cm360 Placement 10,CRT_0036,Creative Variant 38,HTML5,0,0,191.6,0,0.0762,9642.64,700000.0,2.42,CM360_2024,FreshNest Pantry Staples
2024-06-24,Meta,Food Enthusiasts,META_CAMP_038,META_GRP_007,Meta Group 13,Meta Placement 45,CRT_0146,Creative Variant 26,STATIC,0,2,1846.89,0,0.0549,14570.93,800000.0,3.03,META_2024,FreshNest Summer Grilling
2024-06-24,Dv360,Convenience Buyers,DV360_CAMP_031,DV360_GRP_012,Dv360 Group 2,Dv360 Placement 27,CRT_0122,Creative Variant 159,VIDEO,0,1,2214.35,0,0.0265,40811.23,1200000.0,4.05,DV360_2024,FreshNest Summer Grilling
2024-06-24,Amazon,Deal Hunters,AMAZON_CAMP_038,AMAZON_GRP_012,Amazon Group 8,Amazon Placement 34,CRT_0041,Creative Variant 82,STATIC,0,1,2868.79,0,0.0046,391795.73,1800000.0,4.52,AMAZON_2024,FreshNest Summer Grilling
2024-06-24,Meta,Recipe Seekers,META_CAMP_024,META_GRP_015,Meta Group 9,Meta Placement 22,CRT_0028,Creative Variant 162,VIDEO,0,0,0,0,0.0405,0.8,0,2.78,META_2024,FreshNest Back to School
2024-06-24,Dv360,Urban Professionals,DV360_CAMP_094,DV360_GRP_006,Dv360 Group 11,Dv360 Placement 36,CRT_0108,Creative Variant 180,STATIC,0,2,3265.25,0,0.0099,121571.79,1200000.0,2.95,DV360_2024,FreshNest Back to School
2024-06-24,Cm360,Engagement Seekers,CM360_CAMP_032,CM360_GRP_014,Cm360 Group 13,Cm360 Placement 38,CRT_0018,Creative Variant 71,STATIC,0,5,3708.34,0,0.0694,10093.05,700000.0,1.99,CM360_2024,FreshNest Back to School
2024-06-24,Sa360,Search Users,SA360_CAMP_029,SA360_GRP_015,Sa360 Group 20,Sa360 Placement 27,CRT_0106,Creative Variant 194,VIDEO,0,2,3495.63,0,0.0271,49856.45,1500000.0,4.96,SA360_2024,FreshNest Back to School
2024-06-24,Meta,Food Enthusiasts,META_CAMP_077,META_GRP_007,Meta Group 10,Meta Placement 16,CRT_0106,Creative Variant 124,CAROUSEL,0,2,1739.64,0,0.0278,33046.74,800000.0,3.35,META_2024,FreshNest Holiday Recipes
2024-06-24,Amazon,Deal Hunters,AMAZON_CAMP_053,AMAZON_GRP_004,Amazon Group 13,Amazon Placement 19,CRT_0108,Creative Variant 90,STATIC,0,0,749.61,0,0.0112,160462.31,1800000.0,4.52,AMAZON_2024,FreshNest Holiday Recipes
2024-06-24,Tradedesk,Lookalike Segments,TRADEDESK_CAMP_049,TRADEDESK_GRP_010,Tradedesk Group 5,Tradedesk Placement 10,CRT_0160,Creative Variant 143,STATIC,0,2,1495.01,0,0.1064,5637.99,600000.0,4.04,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-24,Meta,Home Cooks,META_CAMP_015,META_GRP_016,Meta Group 18,Meta Placement 19,CRT_0151,Creative Variant 14,VIDEO,0,1,1354.6,0,0.0368,19570.57,800000.0,0.56,META_2024,FreshNest Pantry Staples
2024-06-24,Dv360,High-Income Households,DV360_CAMP_041,DV360_GRP_007,Dv360 Group 12,Dv360 Placement 9,CRT_0122,Creative Variant 35,STATIC,0,0,0,0,0.0293,1.2,0,3.09,DV360_2024,FreshNest Pantry Staples
2024-06-24,Cm360,Brand Loyalists,CM360_CAMP_054,CM360_GRP_009,Cm360 Group 8,Cm360 Placement 4,CRT_0105,Creative Variant 145,VIDEO,0,0,0,0,0.0368,0.7,0,2.15,CM360_2024,FreshNest Pantry Staples
2024-06-25,Meta,Family Planners,META_CAMP_070,META_GRP_003,Meta Group 3,Meta Placement 22,CRT_0174,Creative Variant 22,HTML5,0,2,1673.68,0,0.0509,16515.35,800000.0,3.22,META_2024,FreshNest Summer Grilling
2024-06-25,Dv360,Tech-Savvy Consumers,DV360_CAMP_069,DV360_GRP_009,Dv360 Group 8,Dv360 Placement 48,CRT_0095,Creative Variant 32,HTML5,0,2,2742.44,0,0.0303,41599.39,1200000.0,2.05,DV360_2024,FreshNest Summer Grilling
2024-06-25,Amazon,Prime Members,AMAZON_CAMP_092,AMAZON_GRP_001,Amazon Group 7,Amazon Placement 34,CRT_0069,Creative Variant 81,STATIC,0,0,1335.16,0,0.0318,56603.55,1800000.0,3.82,AMAZON_2024,FreshNest Summer Grilling
2024-06-25,Meta,Health Conscious,META_CAMP_067,META_GRP_006,Meta Group 13,Meta Placement 9,CRT_0036,Creative Variant 175,CAROUSEL,0,2,2086.45,0,0.0571,16107.64,800000.0,3.63,META_2024,FreshNest Back to School
2024-06-25,Dv360,Tech-Savvy Consumers,DV360_CAMP_053,DV360_GRP_008,Dv360 Group 16,Dv360 Placement 23,CRT_0159,Creative Variant 100,VIDEO,0,4,4834.88,0,0.0125,86057.28,1200000.0,4.33,DV360_2024,FreshNest Back to School
2024-06-25,Cm360,Influencer Followers,CM360_CAMP_065,CM360_GRP_018,Cm360 Group 17,Cm360 Placement 37,CRT_0145,Creative Variant 104,STATIC,0,6,4548.44,0,0.0787,8890.34,700000.0,5.09,CM360_2024,FreshNest Back to School
2024-06-25,Sa360,Search Users,SA360_CAMP_037,SA360_GRP_006,Sa360 Group 20,Sa360 Placement 24,CRT_0182,Creative Variant 127,CAROUSEL,0,2,3452.17,0,0.0379,45469.54,1500000.0,2.85,SA360_2024,FreshNest Back to School
2024-06-25,Meta,Health Conscious,META_CAMP_014,META_GRP_002,Meta Group 18,Meta Placement 39,CRT_0033,Creative Variant 120,STATIC,0,2,1888.03,0,0.0351,22801.21,800000.0,4.62,META_2024,FreshNest Holiday Recipes
2024-06-25,Amazon,Deal Hunters,AMAZON_CAMP_042,AMAZON_GRP_015,Amazon Group 10,Amazon Placement 21,CRT_0154,Creative Variant 131,VIDEO,0,0,1687.42,0,0.0247,65529.95,1800000.0,4.5,AMAZON_2024,FreshNest Holiday Recipes
2024-06-25,Tradedesk,Programmatic Buyers,TRADEDESK_CAMP_061,TRADEDESK_GRP_015,Tradedesk Group 3,Tradedesk Placement 11,CRT_0177,Creative Variant 127,VIDEO,0,0,403.19,0,0.0108,50174.69,600000.0,4.23,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-25,Meta,Home Cooks,META_CAMP_024,META_GRP_016,Meta Group 2,Meta Placement 41,CRT_0117,Creative Variant 135,VIDEO,0,3,2726.86,0,0.029,24810.81,800000.0,3.7,META_2024,FreshNest Pantry Staples
2024-06-25,Dv360,Convenience Buyers,DV360_CAMP_096,DV360_GRP_009,Dv360 Group 5,Dv360 Placement 30,CRT_0023,Creative Variant 182,CAROUSEL,0,0,134.06,0,0.0493,28002.07,1200000.0,2.23,DV360_2024,FreshNest Pantry Staples
2024-06-25,Cm360,Engagement Seekers,CM360_CAMP_030,CM360_GRP_003,Cm360 Group 10,Cm360 Placement 9,CRT_0001,Creative Variant 8,CAROUSEL,0,2,1579.6,0,0.0176,45790.13,700000.0,1.4,CM360_2024,FreshNest Pantry Staples
2024-06-26,Meta,Food Enthusiasts,META_CAMP_084,META_GRP_001,Meta Group 7,Meta Placement 41,CRT_0077,Creative Variant 41,HTML5,0,1,1124.08,0,0.0372,22567.45,800000.0,2.01,META_2024,FreshNest Summer Grilling
2024-06-26,Dv360,Convenience Buyers,DV360_CAMP_097,DV360_GRP_020,Dv360 Group 19,Dv360 Placement 24,CRT_0125,Creative Variant 46,VIDEO,0,2,3333.91,0,0.0501,21562.0,1200000.0,2.55,DV360_2024,FreshNest Summer Grilling
2024-06-26,Amazon,Cross-Category Buyers,AMAZON_CAMP_080,AMAZON_GRP_017,Amazon Group 14,Amazon Placement 24,CRT_0163,Creative Variant 80,CAROUSEL,0,1,2366.12,0,0.0195,106402.68,1800000.0,3.36,AMAZON_2024,FreshNest Summer Grilling
2024-06-26,Meta,Recipe Seekers,META_CAMP_036,META_GRP_015,Meta Group 6,Meta Placement 9,CRT_0031,Creative Variant 162,CAROUSEL,0,3,2576.5,0,0.0573,16066.94,800000.0,1.02,META_2024,FreshNest Back to School
2024-06-26,Dv360,Premium Shoppers,DV360_CAMP_031,DV360_GRP_006,Dv360 Group 5,Dv360 Placement 2,CRT_0117,Creative Variant 10,CAROUSEL,0,1,1892.39,0,0.0403,34212.0,1200000.0,3.03,DV360_2024,FreshNest Back to School
2024-06-26,Cm360,Trend Setters,CM360_CAMP_090,CM360_GRP_011,Cm360 Group 19,Cm360 Placement 42,CRT_0080,Creative Variant 4,CAROUSEL,0,1,1290.11,0,0.0094,85492.62,700000.0,1.84,CM360_2024,FreshNest Back to School
2024-06-26,Sa360,Search Users,SA360_CAMP_019,SA360_GRP_005,Sa360 Group 20,Sa360 Placement 36,CRT_0147,Creative Variant 156,CAROUSEL,0,1,1610.38,0,0.0274,62844.45,1500000.0,3.47,SA360_2024,FreshNest Back to School
2024-06-26,Meta,Home Cooks,META_CAMP_045,META_GRP_015,Meta Group 15,Meta Placement 30,CRT_0143,Creative Variant 166,CAROUSEL,0,1,1350.13,0,0.0725,12681.65,800000.0,2.75,META_2024,FreshNest Holiday Recipes
2024-06-26,Amazon,Product Researchers,AMAZON_CAMP_033,AMAZON_GRP_013,Amazon Group 18,Amazon Placement 36,CRT_0066,Creative Variant 30,CAROUSEL,0,0,0,0,0.0358,1.8,0,2.88,AMAZON_2024,FreshNest Holiday Recipes
2024-06-26,Tradedesk,Retargeting Audience,TRADEDESK_CAMP_042,TRADEDESK_GRP_001,Tradedesk Group 10,Tradedesk Placement 25,CRT_0089,Creative Variant 157,CAROUSEL,0,1,999.35,0,0.0638,10812.95,600000.0,1.5,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-26,Meta,Parents 25-45,META_CAMP_087,META_GRP_011,Meta Group 20,Meta Placement 15,CRT_0136,Creative Variant 35,STATIC,0,1,1235.37,0,0.0542,14751.39,800000.0,2.74,META_2024,FreshNest Pantry Staples
2024-06-26,Dv360,Urban Professionals,DV360_CAMP_030,DV360_GRP_004,Dv360 Group 6,Dv360 Placement 33,CRT_0041,Creative Variant 130,STATIC,0,1,1661.71,0,0.0297,40376.69,1200000.0,4.26,DV360_2024,FreshNest Pantry Staples
2024-06-26,Cm360,Engagement Seekers,CM360_CAMP_024,CM360_GRP_003,Cm360 Group 18,Cm360 Placement 7,CRT_0197,Creative Variant 128,HTML5,0,2,1935.4,0,0.0387,18970.47,700000.0,3.42,CM360_2024,FreshNest Pantry Staples
2024-06-27,Meta,Food Enthusiasts,META_CAMP_060,META_GRP_018,Meta Group 18,Meta Placement 48,CRT_0161,Creative Variant 26,STATIC,0,1,841.61,0,0.0385,20756.76,800000.0,3.16,META_2024,FreshNest Summer Grilling
2024-06-27,Dv360,Premium Shoppers,DV360_CAMP_041,DV360_GRP_006,Dv360 Group 18,Dv360 Placement 24,CRT_0039,Creative Variant 199,HTML5,0,1,1869.56,0,0.0589,21388.3,1200000.0,3.54,DV360_2024,FreshNest Summer Grilling
2024-06-27,Amazon,Prime Members,AMAZON_CAMP_071,AMAZON_GRP_012,Amazon Group 2,Amazon Placement 30,CRT_0076,Creative Variant 105,HTML5,0,1,2937.99,0,0.026,72597.98,1800000.0,3.25,AMAZON_2024,FreshNest Summer Grilling
2024-06-27,Meta,Busy Professionals,META_CAMP_033,META_GRP_020,Meta Group 18,Meta Placement 41,CRT_0141,Creative Variant 183,STATIC,0,1,1150.94,0,0.0475,16844.99,800000.0,3.0,META_2024,FreshNest Back to School
2024-06-27,Dv360,Premium Shoppers,DV360_CAMP_014,DV360_GRP_004,Dv360 Group 5,Dv360 Placement 46,CRT_0101,Creative Variant 178,STATIC,0,0,0,0,0.0379,1.2,0,1.82,DV360_2024,FreshNest Back to School
2024-06-27,Cm360,Engagement Seekers,CM360_CAMP_072,CM360_GRP_020,Cm360 Group 14,Cm360 Placement 25,CRT_0097,Creative Variant 139,CAROUSEL,0,2,2073.27,0,0.0135,59848.62,700000.0,1.8,CM360_2024,FreshNest Back to School
2024-06-27,Sa360,Search Users,SA360_CAMP_011,SA360_GRP_004,Sa360 Group 13,Sa360 Placement 20,CRT_0028,Creative Variant 1,HTML5,0,2,4479.09,0,0.0138,113971.86,1500000.0,4.9,SA360_2024,FreshNest Back to School
2024-06-27,Meta,Busy Professionals,META_CAMP_029,META_GRP_002,Meta Group 20,Meta Placement 39,CRT_0140,Creative Variant 191,VIDEO,0,1,1270.24,0,0.0431,16714.15,800000.0,3.04,META_2024,FreshNest Holiday Recipes
2024-06-27,Amazon,Frequent Shoppers,AMAZON_CAMP_044,AMAZON_GRP_008,Amazon Group 9,Amazon Placement 47,CRT_0194,Creative Variant 104,CAROUSEL,0,0,1145.1,0,0.0562,36820.5,1800000.0,2.38,AMAZON_2024,FreshNest Holiday Recipes
2024-06-27,Tradedesk,Programmatic Buyers,TRADEDESK_CAMP_094,TRADEDESK_GRP_012,Tradedesk Group 15,Tradedesk Placement 12,CRT_0018,Creative Variant 20,STATIC,0,2,1795.07,0,0.0782,7675.53,600000.0,0.89,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-27,Meta,Busy Professionals,META_CAMP_065,META_GRP_008,Meta Group 17,Meta Placement 48,CRT_0028,Creative Variant 112,HTML5,0,2,1914.97,0,0.0153,55052.19,800000.0,2.62,META_2024,FreshNest Pantry Staples
2024-06-27,Dv360,Premium Shoppers,DV360_CAMP_086,DV360_GRP_015,Dv360 Group 7,Dv360 Placement 31,CRT_0199,Creative Variant 56,HTML5,0,1,1631.53,0,0.0405,31109.32,1200000.0,3.17,DV360_2024,FreshNest Pantry Staples
2024-06-27,Cm360,Trend Setters,CM360_CAMP_081,CM360_GRP_006,Cm360 Group 7,Cm360 Placement 2,CRT_0124,Creative Variant 113,HTML5,0,2,1799.28,0,0.0333,22102.7,700000.0,3.24,CM360_2024,FreshNest Pantry Staples
2024-06-28,Meta,Home Cooks,META_CAMP_014,META_GRP_019,Meta Group 8,Meta Placement 44,CRT_0090,Creative Variant 13,CAROUSEL,0,1,1093.25,0,0.0329,27941.92,800000.0,2.5,META_2024,FreshNest Summer Grilling
2024-06-28,Dv360,Urban Professionals,DV360_CAMP_058,DV360_GRP_014,Dv360 Group 10,Dv360 Placement 9,CRT_0030,Creative Variant 67,HTML5,0,0,0,0,0.0463,1.2,0,3.45,DV360_2024,FreshNest Summer Grilling
2024-06-28,Amazon,Cross-Category Buyers,AMAZON_CAMP_063,AMAZON_GRP_011,Amazon Group 9,Amazon Placement 16,CRT_0089,Creative Variant 149,STATIC,0,1,2098.04,0,0.0427,42180.73,1800000.0,5.34,AMAZON_2024,FreshNest Summer Grilling
2024-06-28,Meta,Family Planners,META_CAMP_041,META_GRP_006,Meta Group 11,Meta Placement 30,CRT_0178,Creative Variant 23,VIDEO,0,3,2723.26,0,0.0153,47107.23,800000.0,1.64,META_2024,FreshNest Back to School
2024-06-28,Dv360,High-Income Households,DV360_CAMP_097,DV360_GRP_007,Dv360 Group 8,Dv360 Placement 37,CRT_0183,Creative Variant 170,CAROUSEL,0,0,478.21,0,0.0212,65104.56,1200000.0,2.88,DV360_2024,FreshNest Back to School
2024-06-28,Cm360,Social Media Active,CM360_CAMP_094,CM360_GRP_016,Cm360 Group 19,Cm360 Placement 25,CRT_0175,Creative Variant 184,CAROUSEL,0,3,2279.73,0,0.02,40165.92,700000.0,2.11,CM360_2024,FreshNest Back to School
2024-06-28,Sa360,Search Users,SA360_CAMP_062,SA360_GRP_010,Sa360 Group 3,Sa360 Placement 34,CRT_0183,Creative Variant 87,STATIC,0,2,3569.66,0,0.0315,47685.55,1500000.0,1.26,SA360_2024,FreshNest Back to School
2024-06-28,Meta,Parents 25-45,META_CAMP_031,META_GRP_014,Meta Group 3,Meta Placement 8,CRT_0110,Creative Variant 89,HTML5,0,2,2137.27,0,0.0522,16086.51,800000.0,1.38,META_2024,FreshNest Holiday Recipes
2024-06-28,Amazon,Deal Hunters,AMAZON_CAMP_069,AMAZON_GRP_007,Amazon Group 6,Amazon Placement 39,CRT_0175,Creative Variant 108,HTML5,0,0,1329.38,0,0.0218,86816.49,1800000.0,3.84,AMAZON_2024,FreshNest Holiday Recipes
2024-06-28,Tradedesk,Cross-Device Users,TRADEDESK_CAMP_046,TRADEDESK_GRP_012,Tradedesk Group 11,Tradedesk Placement 21,CRT_0088,Creative Variant 42,CAROUSEL,0,1,777.28,0,0.0746,9246.77,600000.0,2.84,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-28,Meta,Recipe Seekers,META_CAMP_037,META_GRP_018,Meta Group 16,Meta Placement 49,CRT_0165,Creative Variant 73,HTML5,0,2,2349.13,0,0.051,16477.59,800000.0,3.56,META_2024,FreshNest Pantry Staples
2024-06-28,Dv360,High-Income Households,DV360_CAMP_071,DV360_GRP_001,Dv360 Group 18,Dv360 Placement 24,CRT_0031,Creative Variant 75,HTML5,0,1,1752.56,0,0.0468,26907.06,1200000.0,3.48,DV360_2024,FreshNest Pantry Staples
2024-06-28,Cm360,Engagement Seekers,CM360_CAMP_030,CM360_GRP_005,Cm360 Group 2,Cm360 Placement 28,CRT_0038,Creative Variant 197,CAROUSEL,0,0,533.65,0,0.0485,16583.1,700000.0,3.8,CM360_2024,FreshNest Pantry Staples
2024-06-29,Meta,Busy Professionals,META_CAMP_023,META_GRP_010,Meta Group 7,Meta Placement 33,CRT_0182,Creative Variant 11,HTML5,0,1,1375.99,0,0.0212,39633.25,800000.0,2.76,META_2024,FreshNest Summer Grilling
2024-06-29,Dv360,Premium Shoppers,DV360_CAMP_056,DV360_GRP_019,Dv360 Group 7,Dv360 Placement 14,CRT_0100,Creative Variant 90,STATIC,0,1,1508.8,0,0.0322,37252.97,1200000.0,1.03,DV360_2024,FreshNest Summer Grilling
2024-06-29,Amazon,Cross-Category Buyers,AMAZON_CAMP_016,AMAZON_GRP_003,Amazon Group 4,Amazon Placement 50,CRT_0072,Creative Variant 49,CAROUSEL,0,1,2815.41,0,0.0395,52410.7,1800000.0,3.91,AMAZON_2024,FreshNest Summer Grilling
2024-06-29,Meta,Parents 25-45,META_CAMP_036,META_GRP_016,Meta Group 16,Meta Placement 28,CRT_0085,Creative Variant 174,STATIC,0,7,6074.37,0,0.0594,13471.89,800000.0,3.77,META_2024,FreshNest Back to School
2024-06-29,Dv360,Convenience Buyers,DV360_CAMP_093,DV360_GRP_005,Dv360 Group 16,Dv360 Placement 10,CRT_0033,Creative Variant 88,VIDEO,0,1,1494.53,0,0.0107,100743.55,1200000.0,5.66,DV360_2024,FreshNest Back to School
2024-06-29,Cm360,Brand Loyalists,CM360_CAMP_098,CM360_GRP_007,Cm360 Group 16,Cm360 Placement 48,CRT_0066,Creative Variant 102,VIDEO,0,9,6663.04,0,0.0374,16845.57,700000.0,5.45,CM360_2024,FreshNest Back to School
2024-06-29,Sa360,Search Users,SA360_CAMP_069,SA360_GRP_013,Sa360 Group 10,Sa360 Placement 24,CRT_0089,Creative Variant 85,VIDEO,0,3,5129.97,0,0.0155,87342.8,1500000.0,6.34,SA360_2024,FreshNest Back to School
2024-06-29,Meta,Recipe Seekers,META_CAMP_088,META_GRP_018,Meta Group 5,Meta Placement 32,CRT_0015,Creative Variant 135,HTML5,0,1,1425.11,0,0.0294,28614.72,800000.0,1.95,META_2024,FreshNest Holiday Recipes
2024-06-29,Amazon,Frequent Shoppers,AMAZON_CAMP_059,AMAZON_GRP_017,Amazon Group 16,Amazon Placement 35,CRT_0189,Creative Variant 156,VIDEO,0,0,882.17,0,0.0314,51606.06,1800000.0,2.92,AMAZON_2024,FreshNest Holiday Recipes
2024-06-29,Tradedesk,Cross-Device Users,TRADEDESK_CAMP_077,TRADEDESK_GRP_006,Tradedesk Group 11,Tradedesk Placement 11,CRT_0081,Creative Variant 165,CAROUSEL,0,1,1037.56,0,0.0205,33602.13,600000.0,2.55,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-29,Meta,Parents 25-45,META_CAMP_031,META_GRP_006,Meta Group 17,Meta Placement 26,CRT_0008,Creative Variant 85,VIDEO,0,1,1425.68,0,0.0189,38076.53,800000.0,4.32,META_2024,FreshNest Pantry Staples
2024-06-29,Dv360,High-Income Households,DV360_CAMP_018,DV360_GRP_008,Dv360 Group 6,Dv360 Placement 27,CRT_0034,Creative Variant 111,STATIC,0,1,2039.11,0,0.0279,43044.14,1200000.0,3.76,DV360_2024,FreshNest Pantry Staples
2024-06-29,Cm360,Trend Setters,CM360_CAMP_021,CM360_GRP_005,Cm360 Group 17,Cm360 Placement 17,CRT_0137,Creative Variant 88,CAROUSEL,0,3,2615.64,0,0.0747,10775.6,700000.0,2.44,CM360_2024,FreshNest Pantry Staples
2024-06-30,Meta,Food Enthusiasts,META_CAMP_018,META_GRP_005,Meta Group 11,Meta Placement 42,CRT_0179,Creative Variant 36,STATIC,0,2,2367.7,0,0.0413,19387.19,800000.0,3.89,META_2024,FreshNest Summer Grilling
2024-06-30,Dv360,Premium Shoppers,DV360_CAMP_041,DV360_GRP_003,Dv360 Group 19,Dv360 Placement 29,CRT_0183,Creative Variant 7,STATIC,0,0,0,0,0.0381,1.2,0,4.01,DV360_2024,FreshNest Summer Grilling
2024-06-30,Amazon,Frequent Shoppers,AMAZON_CAMP_025,AMAZON_GRP_008,Amazon Group 16,Amazon Placement 19,CRT_0071,Creative Variant 199,VIDEO,0,0,1289.77,0,0.0409,39655.15,1800000.0,4.81,AMAZON_2024,FreshNest Summer Grilling
2024-06-30,Meta,Family Planners,META_CAMP_034,META_GRP_011,Meta Group 8,Meta Placement 34,CRT_0051,Creative Variant 29,HTML5,0,4,3818.22,0,0.0196,42885.73,800000.0,3.71,META_2024,FreshNest Back to School
2024-06-30,Dv360,Premium Shoppers,DV360_CAMP_032,DV360_GRP_016,Dv360 Group 8,Dv360 Placement 23,CRT_0093,Creative Variant 165,VIDEO,0,1,2039.76,0,0.0129,83671.79,1200000.0,3.05,DV360_2024,FreshNest Back to School
2024-06-30,Cm360,Trend Setters,CM360_CAMP_036,CM360_GRP_005,Cm360 Group 11,Cm360 Placement 26,CRT_0039,Creative Variant 17,VIDEO,0,6,4872.42,0,0.0328,19204.22,700000.0,5.1,CM360_2024,FreshNest Back to School
2024-06-30,Sa360,Search Users,SA360_CAMP_048,SA360_GRP_004,Sa360 Group 2,Sa360 Placement 16,CRT_0113,Creative Variant 191,HTML5,0,1,2986.04,0,0.0394,39991.81,1500000.0,4.71,SA360_2024,FreshNest Back to School
2024-06-30,Meta,Parents 25-45,META_CAMP_065,META_GRP_001,Meta Group 8,Meta Placement 5,CRT_0098,Creative Variant 35,VIDEO,0,1,918.73,0,0.0317,22715.6,800000.0,4.14,META_2024,FreshNest Holiday Recipes
2024-06-30,Amazon,One-Click Shoppers,AMAZON_CAMP_097,AMAZON_GRP_004,Amazon Group 6,Amazon Placement 10,CRT_0195,Creative Variant 88,HTML5,0,0,1534.53,0,0.029,65193.36,1800000.0,3.73,AMAZON_2024,FreshNest Holiday Recipes
2024-06-30,Tradedesk,Retargeting Audience,TRADEDESK_CAMP_013,TRADEDESK_GRP_003,Tradedesk Group 16,Tradedesk Placement 20,CRT_0103,Creative Variant 59,HTML5,0,1,1006.71,0,0.074,8515.27,600000.0,3.05,TRADEDESK_2024,FreshNest Holiday Recipes
2024-06-30,Meta,Recipe Seekers,META_CAMP_043,META_GRP_010,Meta Group 8,Meta Placement 18,CRT_0167,Creative Variant 29,CAROUSEL,0,0,556.89,0,0.0612,15025.16,800000.0,1.99,META_2024,FreshNest Pantry Staples
2024-06-30,Dv360,Quality Seekers,DV360_CAMP_048,DV360_GRP_012,Dv360 Group 13,Dv360 Placement 48,CRT_0072,Creative Variant 133,HTML5,0,1,2166.38,0,0.0193,65242.8,1200000.0,3.84,DV360_2024,FreshNest Pantry Staples
2024-06-30,Cm360,Social Media Active,CM360_CAMP_019,CM360_GRP_017,Cm360 Group 1,Cm360 Placement 2,CRT_0064,Creative Variant 20,VIDEO,0,3,2172.54,0,0.0372,16954.66,700000.0,2.36,CM360_2024,FreshNest Pantry Staples
